generation,GD,IGD,HV
462,0.00014080479370668828,0.00014080479370668828,0.7448398639783392
463,0.00014061926156694337,0.00014061926156694337,0.7448400545751531
464,0.00013985947825549127,0.00013985947825549127,0.7448400662329427
465,0.00013985856238579765,0.00013985856238579765,0.7448401326367576
466,0.00013985469232210627,0.00013985469232210627,0.74484016459746
467,0.00013985450645113474,0.00013985450645113474,0.7448401693554692
468,0.00013791936745885058,0.00013791936745885058,0.744842582009795
469,0.00013791879193416774,0.00013791879193416774,0.7448425942412042
470,0.00013791874188808005,0.00013791874188808005,0.7448426149598812
471,0.00013753904217108187,0.00013753904217108187,0.7448428846050084
472,0.000137536016283962,0.000137536016283962,0.7448429224936602
473,0.000137371344465908,0.000137371344465908,0.744843014459869
474,0.00013734763070242503,0.00013734763070242503,0.7448430157069389
475,0.00013734597456446565,0.00013734597456446565,0.7448430903378215
476,0.00013734589366635834,0.00013734589366635834,0.7448430920174732
477,0.00013734494689810438,0.00013734494689810438,0.7448431262089569
478,0.00013697894497970392,0.00013697894497970392,0.7448428561368784
479,0.00013697691135271988,0.00013697691135271988,0.7448429073207865
480,0.00013505883383085014,0.00013505883383085014,0.7448353616188808
481,0.00013505845899303853,0.00013505845899303853,0.7448353799614862
482,0.00013434936374389072,0.00013434936374389072,0.7448354177491101
483,0.00013427930867739452,0.00013427930867739452,0.7448354302376973
484,0.00013427893528277713,0.00013427893528277713,0.7448354568161643
485,0.00013401759720757194,0.00013401759720757194,0.7448354235584744
486,0.0001340155456749445,0.0001340155456749445,0.7448354788558273
487,0.00013395848168006554,0.00013395848168006554,0.7448356913012808
488,0.000131077048673117,0.000131077048673117,0.7448357052086605
489,0.00013099609938747173,0.00013099609938747173,0.7448357300771673
490,0.00013099609793313958,0.00013099609793313958,0.7448357301855456
491,0.00013099608226036733,0.00013099608226036733,0.7448357308674641
492,0.00013099317643431563,0.00013099317643431563,0.7448358272914679
493,0.00013099293107309172,0.00013099293107309172,0.7448358858928419
494,0.00013099278463830411,0.00013099278463830411,0.7448359043594772
495,0.00013099206536595887,0.00013099206536595887,0.7448359162354623
496,0.0001309920486245097,0.0001309920486245097,0.7448359230310233
497,0.00013081892193793926,0.00013081892193793926,0.7448361451282852
498,0.00013081879754925924,0.00013081879754925924,0.7448361696649046
499,0.00012806077115348847,0.00012806077115348847,0.7448365601290264
500,0.0001280600443069354,0.0001280600443069354,0.7448366043098735
